long,lat,fecha_instalacion,elemento,linea_1,linea_2,linea_3,observaciones,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4283206029565,-34.619420317898,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,COMUNA 5,,
-58.42807184,-34.62067888,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 5,,
-58.42794473,-34.62132629,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 5,,
-58.42749456,-34.62360238,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 6,,
-58.4271792087082,-34.6251295765302,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,COMUNA 6,,
-58.4269747,-34.62604224,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 6,,
-58.42645888,-34.62831084,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.42621586,-34.62938926,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.4259828,-34.63044635,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.4257559715029,-34.6314778716379,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,COMUNA 7,,
-58.4255318460389,-34.6323595417423,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,COMUNA 7,,
-58.42518619,-34.63369532,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.4242806,-34.63716466,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.42404655,-34.63806837,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.42376273,-34.63916247,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 7,,
-58.42323767,-34.64118634,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.42288024,-34.64257562,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.422817660165,-34.6428194649729,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,COMUNA 4,,
-58.42202644,-34.64383755,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.4211269052082,-34.644848833238,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,COMUNA 4,,
-58.42013336,-34.64602542,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.41970611,-34.64653765,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.41917903,-34.64712836,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.41842481,-34.64747941,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.41743111,-34.64790191,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,AV. LA PLATA,,,Comuna 4,,
-58.38115362,-34.65373493,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Osvaldo Cruz,,,Comuna 4,,
-58.38115362,-34.65373493,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Osvaldo Cruz,,,Comuna 4,,
-58.36946776,-34.60990545,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Paseo Colon,,,Comuna 1,,
-58.36946776,-34.60990545,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Paseo Colon,,,Comuna 1,,
-58.36819479,-34.62280521,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Paseo Colon,,,Comuna 1,,
-58.36819479,-34.62280521,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Paseo Colon,,,Comuna 1,,
-58.42182277,-34.63089223,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.42046472,-34.63069415,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.42311958,-34.63109097,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.42311958,-34.63109097,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.42311958,-34.63109097,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.42443521,-34.6312926,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.42443521,-34.6312926,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pavón,,,Comuna 5,,
-58.37419279,-34.65647622,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. Pedro de Mendoza,,,Comuna 4,,
-58.36607478,-34.62150314,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. San Juan,,,Comuna 1,,
-58.38001133,-34.62213182,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. San Juan,,,Comuna 1,,
-58.40347996,-34.62393552,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. San Juan,,,Comuna 3,,
-58.37133997,-34.62183048,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Av. San Juan,,,Comuna 1,,
-58.38801433,-34.65309068,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Azcuenaga,,,Comuna 4,,
-58.45056119,-34.54759859,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Bavio,,,Comuna 13,,
-58.45129314,-34.54748874,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Bavio,,,Comuna 13,,
-58.45129314,-34.54748874,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Bavio,,,Comuna 13,,
-58.46148729,-34.60797606,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Belaustegui,,,Comuna 6,,
-58.46148729,-34.60797606,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Belaustegui,,,Comuna 6,,
-58.38748869,-34.6495853,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38748869,-34.6495853,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38748869,-34.6495853,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.3859011,-34.64949895,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.3859011,-34.64949895,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.3859011,-34.64949895,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.3859011,-34.64949895,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.37645292,-34.64754498,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38178987,-34.64887781,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38178987,-34.64887781,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.37857222,-34.64809731,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38286005,-34.6491374,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38286005,-34.6491374,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38286005,-34.6491374,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.38286005,-34.6491374,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.37756691,-34.64784182,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,California,,,Comuna 4,,
-58.42452867,-34.58093645,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARREGUEYRA,,,Comuna 14,,
-58.42544068,-34.58195081,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARREGUEYRA,,,Comuna 14,,
-58.42639781,-34.58301081,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARREGUEYRA,,,Comuna 14,,
-58.42733259,-34.58404608,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARREGUEYRA,,,Comuna 14,,
-58.42785513,-34.58462475,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARREGUEYRA,,,Comuna 14,,
-58.43436733,-34.5856774,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARWIN,,,Comuna 14,,
-58.43527134,-34.58641718,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARWIN,,,Comuna 14,,
-58.43616703,-34.58714069,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARWIN,,,Comuna 14,,
-58.43721846,-34.58817921,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,DARWIN,,,Comuna 14,,
-58.45002121,-34.60735312,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Figueroa,,,Comuna 6,,
-58.45002121,-34.60735312,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Figueroa,,,Comuna 6,,
-58.42533788,-34.58034989,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.42623908,-34.58135459,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.42718447,-34.58240838,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.42810231,-34.58343371,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.42835618,-34.5837173,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.42862306,-34.58401548,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.42939966,-34.58487991,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.43035151,-34.58593875,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.43107529,-34.58674386,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,FRAY JUSTO SANTAMARIA DE ORO,,,Comuna 14,,
-58.47201998,-34.61643516,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Galicia,,,COMUNA 11,,
-58.47201998,-34.61643516,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Galicia,,,COMUNA 11,,
-58.47390536,-34.61743535,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Galicia,,,COMUNA 11,,
-58.4261975,-34.57972671,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.4270758,-34.58072971,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.42799931,-34.58178434,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.42889289,-34.58280473,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.42914394,-34.58309148,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.42940785,-34.58339282,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.43017687,-34.5842707,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.43116429,-34.58539659,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.4318387,-34.58616548,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.43290527,-34.58683512,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.43394929,-34.5874922,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.43487253,-34.58807178,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.43619795,-34.58890341,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,GODOY CRUZ,,,Comuna 14,,
-58.45000141,-34.55030751,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Hernandez,,,Comuna 13,,
-58.37382424,-34.64834763,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Iriarte,,,Comuna 4,,
-58.37846193,-34.65252268,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Jorge,,,Comuna 4,,
-58.37707516,-34.65216742,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Jorge,,,Comuna 4,,
-58.37604246,-34.65190253,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Jorge,,,Comuna 4,,
-58.42816072,-34.58740008,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,JORGE LUIS BORGES,,,Comuna 14,,
-58.42863768,-34.58770993,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,JORGE LUIS BORGES,,,Comuna 14,,
-58.42915236,-34.58804437,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,JORGE LUIS BORGES,,,Comuna 14,,
-58.42966405,-34.58837683,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,JORGE LUIS BORGES,,,Comuna 14,,
-58.43032676,-34.58862539,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,JORGE LUIS BORGES,,,Comuna 14,,
-58.37534494,-34.6568185,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lavadero,,,Comuna 4,,
-58.37534494,-34.6568185,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lavadero,,,Comuna 4,,
-58.37419279,-34.65647622,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lavadero,,,Comuna 4,,
-58.37415975,-34.65519868,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37415975,-34.65519868,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37415975,-34.65519868,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37415975,-34.65519868,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.38533068,-34.65673036,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.38145952,-34.65652203,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.38145952,-34.65652203,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.38145952,-34.65652203,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.38145952,-34.65652203,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37461202,-34.6555859,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37461202,-34.6555859,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37461202,-34.6555859,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.37461202,-34.6555859,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Lujan,,,Comuna 4,,
-58.3870781,-34.65479843,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Mandisobi,,,Comuna 4,,
 , ,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Mandisobi,,, ,,
-58.38054645,-34.61182789,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Moreno,,,Comuna 1,,
-58.37765302,-34.61165032,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Moreno,,,Comuna 1,,
-58.37684991,-34.64134908,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Olavarria,,,Comuna 4,,
-58.38691304,-34.64419444,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Olavarria,,,Comuna 4,,
-58.37941619,-34.64294952,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Olavarria,,,Comuna 4,,
-58.37941619,-34.64294952,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Olavarria,,,Comuna 4,,
-58.38766309,-34.64747744,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Owen,,,Comuna 4,,
-58.38845901,-34.64752117,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Owen,,,Comuna 4,,
-58.3748516,-34.61042896,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Peru,,,Comuna 1,,
-58.3748516,-34.61042896,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Peru,,,Comuna 1,,
-58.3805662,-34.64533052,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.37534585,-34.64354851,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.37534585,-34.64354851,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.37753944,-34.64458245,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.37961355,-34.64509509,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.37889057,-34.64491642,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.37889057,-34.64491642,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Quinquela Martin,,,Comuna 4,,
-58.38547109,-34.65115208,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Renaciemiento,,,Comuna 4,,
-58.38346842,-34.6507617,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Renaciemiento,,,Comuna 4,,
-58.37455107,-34.6498008,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37455107,-34.6498008,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37327538,-34.64938522,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37327538,-34.64938522,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37988599,-34.65089689,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37988599,-34.65089689,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37988599,-34.65089689,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.38204741,-34.65144292,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.38204741,-34.65144292,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.38204741,-34.65144292,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.38204741,-34.65144292,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.38807061,-34.65238989,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37667647,-34.65018937,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37667647,-34.65018937,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rio Cuarto,,,Comuna 4,,
-58.37542358,-34.64312449,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Rocha,,,Comuna 4,,
-58.37907633,-34.65536621,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,San Ricardo,,,Comuna 4,,
-58.37408859,-34.65410077,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,San Ricardo,,,Comuna 4,,
-58.37408859,-34.65410077,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,San Ricardo,,,Comuna 4,,
-58.3804274,-34.65544002,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,San Ricardo,,,Comuna 4,,
-58.38011122,-34.65216018,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37872538,-34.65181246,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37872538,-34.65181246,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37872538,-34.65181246,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37872538,-34.65181246,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38716591,-34.65374612,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38716591,-34.65374612,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38716591,-34.65374612,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38377278,-34.65309571,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.3846174,-34.65331978,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.3846174,-34.65331978,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.3846174,-34.65331978,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.3846174,-34.65331978,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38588221,-34.65365354,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38588221,-34.65365354,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38588221,-34.65365354,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38588221,-34.65365354,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37734041,-34.65145629,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38272761,-34.65282108,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38272761,-34.65282108,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38272761,-34.65282108,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37947013,-34.65200277,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37947013,-34.65200277,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37947013,-34.65200277,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.37947013,-34.65200277,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38165323,-34.65254206,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38165323,-34.65254206,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38165323,-34.65254206,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
-58.38165323,-34.65254206,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,,Comuna 4,,
 , ,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,, ,,
 , ,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,, ,,
 , ,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,, ,,
 , ,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,Santo Domingo,,, ,,
-58.43171642,-34.58971596,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,SERRANO,,,Comuna 14,,
-58.43217255,-34.59001368,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,SERRANO,,,Comuna 14,,
-58.43343607,-34.59083829,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,SERRANO,,,Comuna 14,,
-58.42290332,-34.58211449,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42402338,-34.58301323,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42518143,-34.58394239,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42631737,-34.58485379,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42699366,-34.58530765,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42800057,-34.5859766,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42915,-34.58674023,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.42959189,-34.58703373,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.43012648,-34.58738888,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.4305327,-34.5876587,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
-58.43116545,-34.58807901,2014-01-01 00:00:00,NOMENCLADOR,,,,NUEVO,THAMES,,,Comuna 14,,
